nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,organic_matter_pct,temperature_avg_c,humidity_pct,rainfall_mm,soil_type,region,season,recommended_crop
102.4,39.3,228.9,5.9,1.154,25.3,63.6,5.4,Calcareous,Delta,Summer,Maize
41.2,20.4,137.3,7.76,2.231,15.1,69.5,37.4,Loamy,North_Coast,Winter,Fava Beans
76.1,28.7,186.8,7.6,2.2,21.3,56.7,6.7,Loamy,Upper_Egypt,Summer,Maize
92.8,25.6,231.0,7.19,1.354,39.8,26.6,3.9,Loamy,Upper_Egypt,Nile,Sugarcane
77.7,27.6,205.1,7.4,0.779,33.6,29.7,4.2,Loamy,NewLands,Summer,Cotton
77.2,38.3,186.4,6.2,1.7,19.8,59.4,24.4,Sandy,Sinai,Winter,Potato
67.1,21.8,148.8,7.38,1.359,42.2,25.7,1.0,Clay,Upper_Egypt,Summer,Cotton
54.5,31.8,122.0,6.41,1.595,31.6,34.9,0.2,Clay,Delta,Summer,Cotton
98.8,31.7,147.6,7.23,1.432,11.0,53.5,18.0,Sandy,Upper_Egypt,Winter,Wheat
77.5,43.2,131.2,7.02,1.726,41.4,43.2,4.9,Calcareous,Upper_Egypt,Summer,Cotton
90.4,54.1,244.5,6.7,2.1,18.5,59.8,20.3,Sandy,North_Coast,Winter,Potato
78.2,35.7,209.7,6.94,1.63,15.2,56.9,9.7,Sandy,NewLands,Winter,Wheat
74.0,32.1,215.1,7.87,1.601,20.6,57.6,50.8,Clay,North_Coast,Winter,Wheat
79.7,41.1,188.9,6.1,2.9,18.4,71.0,19.5,Sandy,NewLands,Nile,Potato
114.4,36.9,173.0,5.8,1.2,27.7,63.6,5.8,Loamy,NewLands,Summer,Maize
89.3,54.3,199.5,6.8,2.3,34.9,32.6,2.4,Loamy,NewLands,Nile,Sugarcane
51.0,36.7,155.9,7.16,1.45,42.6,43.2,1.7,Sandy,Upper_Egypt,Summer,Cotton
76.8,37.9,190.8,6.7,1.6,29.2,57.4,3.5,Sandy,Sinai,Winter,Tomato
68.4,54.6,239.2,6.05,2.789,20.0,57.4,1.8,Sandy,North_Coast,Nile,Tomato
95.2,33.6,141.3,7.3,0.81,22.6,54.2,6.2,Calcareous,Delta,Nile,Maize
80.3,50.1,185.2,7.1,2.3,33.5,29.0,3.2,Loamy,Upper_Egypt,Summer,Sugarcane
53.3,27.3,151.9,7.61,0.981,32.3,28.5,5.3,Loamy,Upper_Egypt,Summer,Cotton
85.3,32.4,233.9,6.3,2.7,32.5,68.0,6.7,Clay,Delta,Summer,Rice
83.8,48.0,228.4,6.2,2.1,18.2,69.9,21.1,Sandy,North_Coast,Nile,Potato
68.0,38.3,209.3,7.9,1.2,39.4,33.2,8.2,Calcareous,Delta,Summer,Cotton
81.7,37.2,244.7,7.46,1.265,26.6,42.4,3.0,Sandy,North_Coast,Nile,Tomato
92.5,35.9,219.5,6.7,2.1,27.4,55.3,5.0,Clay,Upper_Egypt,Nile,Maize
70.6,45.0,170.2,7.6,0.9,30.5,25.3,2.1,Loamy,Delta,Summer,Cotton
100.0,48.3,256.8,7.31,2.673,34.1,25.8,2.1,Clay,Upper_Egypt,Summer,Sugarcane
96.4,40.7,172.6,6.58,2.593,30.9,81.3,9.0,Clay,NewLands,Summer,Rice
73.5,25.4,130.1,7.85,1.637,22.0,63.9,15.3,Sandy,Sinai,Winter,Wheat
99.3,48.3,138.9,7.23,1.562,27.8,65.0,1.9,Loamy,Upper_Egypt,Summer,Maize
96.3,51.5,211.6,6.44,1.33,34.9,48.6,1.5,Sandy,Upper_Egypt,Nile,Sugarcane
77.2,24.7,164.1,6.7,0.9,35.3,44.9,4.3,Clay,Delta,Summer,Cotton
48.2,38.5,160.7,6.1,1.4,36.7,44.5,2.4,Clay,Delta,Summer,Cotton
96.4,51.9,227.7,5.82,1.445,24.4,51.0,25.8,Loamy,North_Coast,Summer,Potato
87.5,36.1,247.5,6.1,1.7,24.2,64.1,15.0,Loamy,North_Coast,Winter,Potato
91.8,26.2,218.8,6.58,2.761,38.8,52.7,4.9,Clay,NewLands,Nile,Sugarcane
101.9,32.7,217.9,6.6,2.2,26.3,45.1,4.2,Sandy,Delta,Summer,Tomato
78.8,33.4,194.3,6.1,2.0,18.3,58.1,26.2,Calcareous,NewLands,Winter,Potato
71.9,24.5,161.0,6.24,0.791,37.5,36.2,0.6,Clay,Upper_Egypt,Summer,Cotton
97.2,50.9,217.5,6.5,2.1,35.3,33.7,0.5,Sandy,Upper_Egypt,Summer,Sugarcane
69.5,36.3,146.6,6.37,1.296,42.2,40.1,2.0,Calcareous,Upper_Egypt,Summer,Cotton
110.6,56.5,222.0,7.0,2.3,21.2,54.4,4.1,Loamy,Delta,Nile,Tomato
42.6,32.3,160.3,7.22,1.992,38.7,37.9,3.0,Sandy,Delta,Summer,Cotton
75.2,45.9,265.1,5.8,1.9,19.0,63.7,16.2,Sandy,North_Coast,Nile,Potato
66.5,34.6,180.0,6.2,2.7,32.0,76.7,0.1,Loamy,Delta,Summer,Rice
97.8,46.1,207.3,6.5,2.6,27.8,83.8,4.0,Loamy,Delta,Summer,Rice
55.5,23.7,125.7,6.2,1.711,36.3,34.8,6.2,Calcareous,NewLands,Summer,Cotton
88.7,31.5,258.1,5.9,1.363,16.8,50.1,22.6,Loamy,Delta,Winter,Potato
44.2,44.7,147.5,6.21,1.352,20.0,79.3,15.4,Clay,Sinai,Winter,Fava Beans
51.3,23.5,165.0,6.14,1.087,40.5,21.3,5.8,Loamy,NewLands,Summer,Cotton
71.9,39.5,217.5,6.3,1.6,15.6,53.6,7.2,Sandy,North_Coast,Winter,Potato
52.2,32.5,189.6,7.52,1.184,42.4,31.4,5.4,Clay,Upper_Egypt,Summer,Cotton
93.1,33.6,193.3,6.5,2.0,25.6,81.9,5.3,Clay,NewLands,Summer,Rice
101.2,25.8,174.5,7.0,1.6,21.8,62.6,3.3,Clay,Delta,Summer,Maize
33.4,23.1,125.6,6.73,2.035,14.6,73.1,28.7,Sandy,Sinai,Winter,Fava Beans
113.6,30.4,234.6,5.88,2.069,36.8,66.8,2.8,Clay,Delta,Summer,Rice
75.3,45.0,258.0,6.6,2.0,17.9,61.8,18.1,Loamy,Delta,Nile,Potato
50.4,24.5,150.9,7.9,1.7,11.4,85.1,50.1,Sandy,Upper_Egypt,Winter,Fava Beans
96.9,39.3,243.5,6.66,1.936,31.7,46.7,1.8,Sandy,NewLands,Summer,Sugarcane
89.8,35.6,201.5,7.1,2.3,29.6,40.2,2.8,Loamy,Upper_Egypt,Summer,Sugarcane
39.9,41.8,159.5,6.4,2.6,12.3,84.0,39.6,Calcareous,Sinai,Winter,Fava Beans
80.1,38.9,220.3,6.5,2.0,22.4,45.6,1.5,Clay,Upper_Egypt,Summer,Tomato
105.6,35.2,198.7,6.11,1.775,26.8,41.1,5.2,Sandy,North_Coast,Nile,Tomato
106.6,41.7,193.8,6.71,2.879,33.2,70.9,0.9,Clay,NewLands,Summer,Rice
79.9,29.9,234.3,6.8,2.1,31.9,39.4,2.7,Loamy,NewLands,Nile,Sugarcane
95.3,31.4,153.8,6.95,2.045,25.9,73.6,2.5,Clay,NewLands,Summer,Rice
81.0,43.6,204.0,7.17,1.27,15.2,53.3,9.3,Loamy,North_Coast,Winter,Wheat
73.6,41.8,164.9,6.1,2.1,20.7,77.4,4.9,Clay,Delta,Summer,Maize
79.3,44.5,205.8,7.17,1.274,30.3,36.9,1.5,Loamy,Delta,Summer,Cotton
91.6,40.4,189.5,7.1,2.518,19.2,50.0,50.7,Clay,Upper_Egypt,Winter,Wheat
94.4,33.1,220.9,6.93,1.819,34.8,47.8,1.6,Loamy,Upper_Egypt,Summer,Sugarcane
104.1,25.4,207.8,7.0,1.3,29.4,60.9,7.8,Loamy,Upper_Egypt,Nile,Maize
35.4,23.0,138.9,7.58,1.859,13.4,75.7,25.2,Clay,Sinai,Winter,Fava Beans
22.4,36.0,153.8,6.78,1.547,17.8,80.0,19.7,Clay,Delta,Winter,Fava Beans
97.2,49.8,209.2,6.88,2.467,18.8,59.6,8.7,Sandy,Delta,Winter,Potato
63.1,38.3,185.9,5.8,2.7,30.7,73.4,7.1,Loamy,North_Coast,Summer,Rice
94.5,48.6,171.8,6.37,2.209,19.7,52.7,24.7,Sandy,North_Coast,Winter,Potato
90.5,44.3,197.8,6.8,1.7,23.7,55.5,0.1,Calcareous,Upper_Egypt,Nile,Tomato
87.7,31.3,199.8,7.1,2.4,25.0,42.4,0.8,Sandy,Upper_Egypt,Nile,Tomato
36.3,48.5,199.9,7.14,1.468,8.1,85.0,48.6,Clay,Delta,Winter,Fava Beans
81.5,46.1,265.4,5.97,1.805,16.9,56.5,34.0,Sandy,NewLands,Nile,Potato
76.8,33.1,195.6,6.66,1.063,25.2,27.2,1.0,Loamy,Upper_Egypt,Nile,Sugarcane
65.7,23.0,149.2,7.0,1.4,42.8,36.9,3.4,Loamy,Upper_Egypt,Summer,Cotton
68.7,32.2,170.7,6.8,1.2,31.1,29.3,1.3,Sandy,NewLands,Nile,Cotton
94.4,42.8,239.1,6.3,1.8,28.2,62.9,2.6,Sandy,Sinai,Winter,Tomato
93.3,39.2,204.0,6.2,2.2,22.2,65.2,12.3,Clay,North_Coast,Winter,Potato
72.2,45.3,163.2,7.71,1.407,20.0,63.8,34.2,Sandy,Sinai,Winter,Wheat
68.5,50.2,191.0,6.89,2.191,23.9,56.3,6.1,Sandy,NewLands,Winter,Potato
87.9,52.9,206.4,7.2,1.447,37.7,52.7,2.1,Loamy,Upper_Egypt,Summer,Sugarcane
89.8,48.5,219.6,7.43,1.063,20.9,56.1,6.8,Loamy,North_Coast,Winter,Wheat
48.7,39.8,196.3,6.3,1.264,9.7,74.9,60.8,Sandy,Sinai,Winter,Fava Beans
79.1,27.1,133.4,6.77,1.089,40.6,43.5,4.3,Clay,NewLands,Summer,Cotton
75.9,47.8,187.8,6.3,1.9,36.0,49.9,3.4,Clay,Upper_Egypt,Nile,Sugarcane
80.9,43.5,170.9,6.7,2.0,25.1,50.7,3.8,Sandy,Upper_Egypt,Nile,Tomato
41.5,33.7,176.2,7.3,2.3,15.3,70.1,42.6,Clay,Upper_Egypt,Winter,Fava Beans
55.1,37.5,190.5,7.4,1.5,33.6,24.2,5.7,Sandy,Delta,Summer,Cotton
99.8,36.7,225.8,6.4,2.6,30.6,82.7,2.2,Loamy,Delta,Summer,Rice
65.7,46.8,181.3,7.95,2.367,16.6,47.5,56.9,Clay,North_Coast,Winter,Wheat
76.0,42.3,185.1,6.73,1.853,25.0,59.1,6.9,Sandy,Delta,Winter,Tomato
49.1,32.6,138.7,7.4,2.3,17.6,81.6,48.9,Loamy,North_Coast,Winter,Fava Beans
72.1,20.9,134.3,7.6,0.863,31.7,32.5,7.0,Sandy,Delta,Summer,Cotton
82.1,34.5,225.5,5.82,1.999,25.5,67.4,3.5,Loamy,Delta,Summer,Maize
57.4,37.8,163.2,5.9,1.4,35.7,37.3,7.0,Sandy,NewLands,Summer,Cotton
74.8,29.5,197.9,7.09,1.02,38.4,37.4,6.9,Clay,Delta,Summer,Cotton
109.4,35.1,211.5,6.48,2.601,28.7,84.5,6.5,Loamy,Delta,Nile,Rice
105.7,29.6,184.4,6.4,0.7,20.7,69.0,5.7,Clay,North_Coast,Summer,Maize
78.5,27.6,219.3,5.93,2.704,37.5,75.4,9.7,Loamy,Delta,Nile,Rice
109.9,51.1,238.2,6.34,1.605,34.2,25.2,4.9,Loamy,Upper_Egypt,Nile,Sugarcane
37.3,43.3,133.4,7.05,2.155,8.8,67.7,16.7,Calcareous,Delta,Winter,Fava Beans
111.4,43.9,203.2,6.8,2.7,37.5,71.9,6.8,Clay,North_Coast,Summer,Rice
47.2,28.7,176.6,6.7,1.3,35.0,36.2,4.4,Sandy,Upper_Egypt,Summer,Cotton
81.4,43.3,205.1,6.79,1.959,30.1,77.7,9.1,Clay,Delta,Summer,Rice
77.9,39.8,208.2,6.72,1.6,30.7,26.9,6.4,Loamy,NewLands,Summer,Cotton
79.7,42.5,129.4,7.1,1.9,17.7,43.2,40.2,Clay,Upper_Egypt,Winter,Wheat
87.3,38.5,184.3,6.5,1.8,29.3,49.7,4.7,Loamy,Upper_Egypt,Winter,Tomato
48.8,39.7,184.3,6.7,0.635,37.8,23.9,3.3,Loamy,Delta,Summer,Cotton
92.2,32.3,145.0,6.78,1.051,20.9,61.1,53.0,Sandy,Delta,Winter,Wheat
53.0,36.5,128.9,6.58,1.24,41.7,35.9,0.5,Loamy,Upper_Egypt,Summer,Cotton
114.2,38.1,256.8,5.63,2.439,29.9,82.5,0.7,Clay,NewLands,Summer,Rice
76.9,30.5,154.1,7.6,1.6,14.4,49.1,26.7,Clay,North_Coast,Winter,Wheat
99.2,47.3,222.2,6.6,1.5,37.6,45.9,1.8,Loamy,Upper_Egypt,Summer,Sugarcane
111.1,48.8,169.3,6.61,2.193,31.9,50.4,7.3,Sandy,Delta,Summer,Maize
84.7,38.7,175.9,7.2,1.9,18.5,56.5,24.6,Calcareous,Delta,Winter,Wheat
87.1,48.9,263.7,6.52,1.324,22.1,76.8,8.2,Sandy,Delta,Nile,Potato
84.8,46.1,209.8,6.5,1.9,31.5,38.8,2.6,Clay,Upper_Egypt,Nile,Sugarcane
86.5,50.7,174.5,6.55,2.273,36.8,49.9,1.2,Loamy,NewLands,Summer,Sugarcane
110.2,19.9,177.9,7.1,1.5,20.7,69.9,6.1,Sandy,NewLands,Summer,Maize
103.7,31.9,209.0,6.1,1.9,31.4,70.8,6.0,Loamy,North_Coast,Summer,Rice
72.2,41.9,165.4,7.1,0.7,15.3,51.8,45.3,Clay,NewLands,Winter,Wheat
87.4,36.2,156.4,5.71,1.509,18.6,67.3,26.7,Sandy,North_Coast,Winter,Potato
70.2,33.7,178.1,7.5,1.2,35.0,35.0,6.1,Sandy,Upper_Egypt,Summer,Cotton
85.8,39.8,235.9,5.53,1.534,37.2,72.0,4.5,Clay,Delta,Summer,Rice
89.0,33.9,200.2,7.3,1.1,29.7,48.5,2.0,Sandy,Upper_Egypt,Nile,Sugarcane
97.6,30.0,155.3,6.02,2.254,28.3,55.3,0.6,Sandy,Delta,Summer,Maize
91.0,33.7,180.2,7.5,1.2,16.8,45.0,42.9,Calcareous,Sinai,Winter,Wheat
66.8,38.7,179.9,6.58,1.63,10.8,55.0,32.1,Sandy,North_Coast,Winter,Wheat
77.2,31.1,237.6,6.71,1.462,26.1,49.9,4.6,Clay,Upper_Egypt,Summer,Sugarcane
24.1,41.6,173.8,6.07,2.343,12.3,72.1,49.1,Loamy,Sinai,Winter,Fava Beans
77.1,33.0,244.6,5.7,2.3,19.6,67.2,14.9,Sandy,Delta,Winter,Potato
82.6,48.6,242.5,7.18,1.476,26.9,34.6,4.6,Clay,Upper_Egypt,Summer,Sugarcane
96.0,35.8,176.5,6.1,1.871,31.8,78.8,0.6,Sandy,Delta,Summer,Maize
55.8,27.4,191.5,6.7,1.2,32.8,24.5,2.2,Loamy,Delta,Summer,Cotton
20.5,38.0,163.2,7.0,2.6,14.1,84.5,17.7,Clay,North_Coast,Winter,Fava Beans
94.8,32.5,186.9,6.6,2.0,11.7,41.5,39.5,Clay,Delta,Winter,Wheat
77.1,30.9,234.4,6.7,2.1,22.9,54.5,2.5,Sandy,North_Coast,Summer,Maize
102.9,43.3,174.8,6.9,2.4,28.4,48.0,3.4,Sandy,NewLands,Nile,Sugarcane
71.9,35.5,185.7,6.91,1.743,20.4,50.3,33.8,Clay,Delta,Winter,Wheat
82.4,37.0,179.3,6.6,1.8,28.3,54.1,4.7,Sandy,North_Coast,Winter,Tomato
108.8,44.9,220.9,6.21,1.538,21.7,62.4,5.5,Loamy,Upper_Egypt,Nile,Maize
60.9,40.5,205.6,6.6,1.7,24.9,54.9,0.0,Sandy,Delta,Summer,Tomato
30.6,21.9,173.2,7.49,2.134,13.5,80.8,32.3,Clay,Upper_Egypt,Winter,Fava Beans
80.1,39.5,219.4,6.17,1.52,29.4,47.0,4.8,Loamy,Upper_Egypt,Nile,Sugarcane
83.6,35.6,164.3,6.6,1.3,21.5,52.6,6.7,Calcareous,Upper_Egypt,Summer,Maize
44.4,36.8,149.4,6.7,2.4,17.1,72.5,45.1,Clay,Delta,Winter,Fava Beans
95.5,38.8,244.5,6.51,2.008,24.5,46.8,6.1,Sandy,Upper_Egypt,Winter,Tomato
64.3,30.9,180.8,6.1,1.3,35.8,37.6,1.4,Sandy,Upper_Egypt,Summer,Cotton
93.2,32.5,221.3,6.5,3.1,31.1,77.3,6.7,Clay,Delta,Summer,Rice
71.0,35.7,226.0,5.63,2.134,21.7,55.0,13.3,Sandy,NewLands,Winter,Potato
85.8,45.2,183.9,6.99,2.869,26.4,66.1,2.0,Clay,North_Coast,Summer,Rice
92.4,42.2,194.2,6.5,1.8,39.8,38.0,1.4,Clay,NewLands,Summer,Sugarcane
75.7,34.3,208.5,6.01,2.871,17.9,75.5,34.6,Sandy,Delta,Winter,Potato
78.0,37.9,210.0,7.43,1.019,28.5,62.8,5.0,Loamy,Delta,Nile,Tomato
91.3,44.6,206.9,7.3,1.051,24.9,51.2,1.0,Loamy,Sinai,Nile,Tomato
72.2,25.7,160.5,5.55,3.183,37.1,82.8,3.7,Clay,Delta,Summer,Rice
73.1,32.5,239.3,7.36,2.645,28.6,46.2,0.0,Loamy,Upper_Egypt,Summer,Sugarcane
57.8,31.9,154.9,7.4,1.7,30.6,31.4,2.9,Clay,NewLands,Summer,Cotton
96.9,49.4,164.5,5.96,2.193,33.8,65.9,6.8,Clay,Delta,Nile,Rice
94.8,20.3,199.8,6.19,1.392,23.6,79.9,0.8,Clay,Upper_Egypt,Summer,Maize
96.4,35.3,251.0,6.4,2.2,32.1,81.9,1.5,Loamy,Delta,Summer,Rice
69.7,38.0,157.0,6.9,1.0,40.7,36.7,3.2,Loamy,Upper_Egypt,Nile,Cotton
66.4,28.7,197.7,6.9,1.9,24.2,59.6,1.0,Sandy,Delta,Nile,Tomato
47.7,45.7,145.3,7.2,1.386,15.0,67.6,37.4,Sandy,North_Coast,Winter,Fava Beans
95.6,28.2,179.5,7.32,2.15,16.8,53.7,23.6,Clay,NewLands,Winter,Wheat
84.2,36.3,208.1,6.99,1.397,21.2,65.1,7.0,Sandy,Upper_Egypt,Summer,Maize
49.1,44.8,160.1,7.95,0.624,40.7,40.9,2.0,Clay,Delta,Nile,Cotton
107.1,48.2,221.0,6.5,2.2,31.8,32.2,4.3,Loamy,NewLands,Summer,Sugarcane
30.4,47.0,160.6,7.0,1.7,12.1,71.3,34.1,Loamy,Upper_Egypt,Winter,Fava Beans
84.4,48.1,193.6,6.71,2.832,18.5,68.4,20.2,Sandy,Delta,Winter,Potato
109.4,44.4,185.0,6.72,1.101,34.9,25.5,0.7,Sandy,Upper_Egypt,Summer,Sugarcane
37.3,26.7,178.1,7.2,1.6,15.1,69.4,29.0,Loamy,Upper_Egypt,Winter,Fava Beans
85.8,32.0,207.6,6.5,2.8,19.3,58.7,17.7,Sandy,Delta,Nile,Potato
87.6,41.6,202.9,6.8,1.5,25.8,50.9,1.1,Loamy,North_Coast,Nile,Tomato
42.3,41.0,143.6,6.5,1.2,37.6,24.2,4.5,Clay,NewLands,Summer,Cotton
63.1,39.9,182.4,6.5,2.5,27.6,76.2,0.2,Loamy,Delta,Summer,Rice
77.3,36.9,166.7,6.4,1.6,14.1,50.9,46.0,Sandy,North_Coast,Winter,Wheat
101.0,42.6,178.3,6.35,1.574,19.3,52.4,5.5,Sandy,Sinai,Nile,Tomato
34.7,40.1,132.6,6.7,1.3,12.3,66.6,49.6,Loamy,Delta,Winter,Fava Beans
70.4,40.4,192.2,6.76,2.239,27.0,47.3,3.0,Loamy,NewLands,Summer,Sugarcane
52.0,21.5,128.2,6.32,0.584,34.6,20.5,5.5,Loamy,Delta,Nile,Cotton
91.3,29.5,235.4,5.52,1.808,35.8,82.7,6.9,Clay,Delta,Summer,Rice
34.4,43.0,189.4,7.9,1.7,13.0,81.3,5.5,Clay,Delta,Winter,Fava Beans
106.3,43.6,203.8,6.84,1.441,37.7,43.2,1.8,Sandy,Upper_Egypt,Nile,Sugarcane
90.3,33.2,203.4,7.4,2.3,15.4,58.7,24.7,Sandy,Delta,Winter,Wheat
76.7,23.7,198.7,5.85,1.691,28.3,67.9,1.5,Clay,Upper_Egypt,Summer,Maize
102.9,28.3,246.2,6.94,2.255,18.3,63.7,4.5,Clay,Upper_Egypt,Nile,Tomato
92.7,44.2,210.5,5.7,2.3,27.3,81.3,9.4,Clay,Delta,Nile,Rice
28.1,37.4,165.8,7.0,2.3,15.0,68.6,28.6,Loamy,Upper_Egypt,Winter,Fava Beans
96.7,37.2,208.6,7.0,2.2,32.8,54.7,4.1,Sandy,North_Coast,Winter,Tomato
94.4,45.4,245.7,6.8,1.7,26.9,59.7,4.8,Loamy,North_Coast,Summer,Tomato
97.8,41.0,188.7,6.7,1.5,38.0,78.2,1.3,Clay,North_Coast,Summer,Rice
79.4,47.2,226.6,6.5,3.1,35.0,60.1,4.5,Clay,Delta,Summer,Rice
101.5,44.8,150.7,5.81,1.402,20.7,52.0,3.9,Loamy,Delta,Summer,Maize
77.7,50.8,262.1,6.3,2.0,23.1,53.4,1.8,Loamy,Delta,Winter,Potato
75.4,54.2,252.4,6.48,2.497,26.0,68.2,4.3,Loamy,North_Coast,Nile,Rice
106.4,53.4,178.5,7.28,1.372,23.5,71.9,0.2,Loamy,Delta,Winter,Tomato
96.6,42.4,184.7,7.4,2.4,31.7,45.6,3.4,Clay,NewLands,Nile,Sugarcane
59.0,35.0,125.7,7.67,0.794,40.4,39.5,1.4,Loamy,Upper_Egypt,Summer,Cotton
24.8,38.6,194.4,7.0,2.793,10.1,73.8,51.7,Clay,Delta,Winter,Fava Beans
72.1,42.0,196.7,6.0,2.8,21.7,56.6,7.0,Loamy,Delta,Winter,Potato
73.4,37.9,201.5,6.1,2.2,32.2,70.2,5.7,Clay,Delta,Summer,Rice
98.1,42.7,238.5,5.8,3.1,29.0,83.1,5.2,Loamy,NewLands,Summer,Rice
76.2,47.6,158.9,7.98,2.705,10.1,60.7,35.9,Sandy,North_Coast,Winter,Wheat
72.0,51.9,156.8,6.75,1.733,27.9,41.6,0.5,Clay,NewLands,Summer,Sugarcane
95.0,40.1,233.0,6.8,2.7,35.5,73.4,3.8,Loamy,Delta,Nile,Rice
96.7,43.1,176.6,6.89,1.434,17.3,59.3,28.4,Loamy,NewLands,Winter,Wheat
80.5,47.4,155.6,6.0,2.84,16.3,54.4,13.5,Clay,Delta,Winter,Potato
77.3,39.1,256.8,5.97,2.471,25.0,57.7,23.1,Loamy,Delta,Winter,Potato
95.3,47.3,241.2,5.7,2.5,30.3,75.6,6.7,Loamy,Delta,Summer,Rice
46.7,43.1,176.4,7.75,1.606,37.2,35.2,5.2,Sandy,NewLands,Summer,Cotton
54.2,37.3,189.3,7.01,1.287,40.7,37.5,7.3,Clay,NewLands,Summer,Cotton
26.9,31.0,123.4,6.8,1.9,8.9,72.0,12.5,Calcareous,Upper_Egypt,Winter,Fava Beans
95.8,52.6,227.2,5.66,2.192,34.8,67.5,7.2,Clay,North_Coast,Summer,Rice
69.0,36.0,208.7,6.52,2.87,24.6,57.8,6.7,Clay,Upper_Egypt,Nile,Tomato
97.0,45.8,182.5,6.77,1.096,27.6,46.1,7.6,Clay,Delta,Nile,Tomato
88.5,41.3,204.9,6.9,2.1,24.3,36.0,3.0,Clay,Upper_Egypt,Nile,Sugarcane
102.0,29.2,218.3,7.4,1.6,34.4,40.2,3.8,Clay,Upper_Egypt,Nile,Sugarcane
72.0,32.2,208.9,5.93,2.882,21.6,73.4,21.7,Clay,Sinai,Winter,Potato
56.0,23.5,120.7,6.52,0.842,38.2,41.0,2.4,Sandy,Delta,Summer,Cotton
105.8,39.9,243.0,6.2,2.1,31.3,36.0,2.4,Clay,Upper_Egypt,Nile,Sugarcane
98.5,37.3,239.0,6.4,2.3,32.8,39.9,0.6,Clay,NewLands,Nile,Sugarcane
83.0,43.0,198.5,6.35,1.603,34.1,61.4,9.4,Clay,Delta,Summer,Rice
102.8,45.3,191.5,7.45,2.735,39.6,43.5,2.4,Clay,Upper_Egypt,Summer,Sugarcane
83.9,53.0,208.8,7.06,2.566,32.3,34.2,1.6,Sandy,Upper_Egypt,Summer,Sugarcane
104.6,47.6,157.2,6.99,1.646,16.2,55.1,7.0,Calcareous,NewLands,Nile,Potato
109.1,33.2,247.3,6.0,2.2,34.0,66.5,9.6,Clay,NewLands,Summer,Rice
42.3,40.9,134.5,6.87,0.66,40.2,40.1,0.5,Loamy,Delta,Summer,Cotton
81.5,32.8,215.0,6.1,1.8,17.6,69.0,17.5,Loamy,Sinai,Nile,Potato
86.3,45.1,194.2,6.8,3.1,26.4,55.2,5.5,Sandy,North_Coast,Nile,Tomato
103.1,49.7,187.5,6.73,1.828,38.1,39.3,1.5,Loamy,NewLands,Nile,Sugarcane
68.2,52.4,248.0,6.63,2.694,22.1,74.1,7.3,Sandy,Sinai,Winter,Potato
63.3,22.4,160.8,7.0,1.4,37.8,44.0,4.1,Loamy,NewLands,Nile,Cotton
75.4,39.4,187.7,6.25,1.459,35.4,33.4,5.7,Clay,Upper_Egypt,Summer,Cotton
69.4,38.9,177.2,7.5,2.3,16.5,41.0,38.4,Clay,North_Coast,Winter,Wheat
97.0,50.3,179.2,5.99,2.288,31.1,63.9,6.5,Clay,North_Coast,Summer,Rice
21.9,30.9,116.6,7.05,1.552,18.4,87.5,18.3,Loamy,Sinai,Winter,Fava Beans
61.0,39.3,216.6,7.28,2.454,21.8,47.8,3.1,Calcareous,Sinai,Nile,Tomato
72.7,40.9,153.0,6.3,0.954,26.1,72.5,4.9,Loamy,NewLands,Nile,Maize
84.7,33.6,183.3,6.0,2.4,30.8,50.3,1.3,Loamy,Upper_Egypt,Summer,Sugarcane
107.4,37.7,163.9,6.23,1.858,32.0,56.3,6.7,Sandy,Upper_Egypt,Summer,Maize
68.4,43.3,222.4,5.7,2.263,20.6,72.8,8.4,Sandy,NewLands,Winter,Potato
81.0,50.8,197.0,6.2,2.653,30.4,66.5,8.4,Clay,Delta,Summer,Rice
92.0,34.8,200.6,7.33,2.634,28.3,58.4,3.7,Sandy,North_Coast,Nile,Tomato
85.9,24.2,159.9,7.2,1.9,29.8,76.9,7.2,Calcareous,North_Coast,Summer,Maize
108.1,33.5,189.4,7.0,1.8,25.2,52.3,4.1,Calcareous,Delta,Nile,Tomato
70.0,23.8,147.3,5.82,0.951,27.4,56.2,1.2,Loamy,NewLands,Summer,Maize
84.7,47.6,172.8,6.6,1.5,24.3,43.1,7.3,Loamy,Upper_Egypt,Winter,Tomato
95.6,20.6,138.9,6.23,0.894,23.7,55.7,5.3,Clay,Upper_Egypt,Summer,Maize
69.1,47.8,204.7,6.1,1.6,22.6,61.1,10.4,Loamy,North_Coast,Winter,Potato
26.9,29.3,144.2,7.1,1.1,15.2,72.2,60.8,Sandy,North_Coast,Winter,Fava Beans
93.8,36.4,226.5,6.1,2.2,29.7,32.5,0.0,Sandy,NewLands,Nile,Sugarcane
97.2,35.6,231.9,5.7,2.4,31.3,79.7,5.5,Clay,Delta,Nile,Rice
46.1,30.3,150.6,6.28,1.033,42.5,32.2,0.3,Clay,Upper_Egypt,Nile,Cotton
92.6,33.3,184.2,6.11,2.198,20.4,62.4,6.9,Clay,Upper_Egypt,Nile,Tomato
70.6,54.8,150.0,6.46,2.574,21.0,69.9,6.4,Loamy,Delta,Winter,Potato
100.7,48.0,228.0,6.8,2.2,34.2,34.4,3.8,Loamy,Upper_Egypt,Summer,Sugarcane
84.2,26.3,187.9,5.98,2.66,36.8,73.6,3.5,Clay,Delta,Summer,Rice
