crop,area_feddans,region,season,soil_type,yield_tonnes_per_feddan,production_tonnes
Maize,145,Upper_Egypt,Summer,Clay,2.786,404.0
Fava Beans,196,North_Coast,Winter,Sandy,4.174,818.1
Wheat,59,Delta,Winter,Calcareous,1.835,108.3
Fava Beans,1,Upper_Egypt,Winter,Loamy,7.142,7.1
Potato,251,Sinai,Nile,Sandy,11.424,2867.4
Wheat,204,Upper_Egypt,Winter,Sandy,1.977,403.3
Sugarcane,465,Upper_Egypt,Summer,Sandy,39.089,18176.4
Fava Beans,143,Delta,Winter,Clay,5.216,745.9
Sugarcane,423,Upper_Egypt,Summer,Clay,44.531,18836.6
Maize,533,NewLands,Summer,Loamy,3.85,2052.0
Cotton,254,Delta,Summer,Clay,1.129,286.8
Maize,543,North_Coast,Summer,Clay,3.148,1709.4
Cotton,177,Delta,Summer,Calcareous,0.983,174.0
Cotton,87,Upper_Egypt,Summer,Clay,1.475,128.3
Fava Beans,127,Delta,Winter,Clay,5.47,694.7
Wheat,320,Delta,Winter,Loamy,2.468,789.8
Rice,453,Delta,Summer,Loamy,3.652,1654.4
Fava Beans,154,Delta,Winter,Clay,5.014,772.2
Rice,331,Delta,Summer,Loamy,3.801,1258.1
Maize,446,Delta,Summer,Clay,3.33,1485.2
Cotton,163,NewLands,Nile,Sandy,0.847,138.1
Potato,137,Delta,Winter,Sandy,13.825,1894.0
Wheat,65,Sinai,Winter,Loamy,2.721,176.9
Tomato,194,Upper_Egypt,Nile,Sandy,14.775,2866.4
Maize,272,NewLands,Summer,Loamy,2.871,780.9
Cotton,165,Delta,Summer,Loamy,1.4157,233.6
Potato,129,North_Coast,Nile,Loamy,8.853,1142.0
Wheat,363,North_Coast,Winter,Clay,1.96,711.5
Wheat,433,Delta,Winter,Clay,2.534,1097.2
Cotton,128,NewLands,Summer,Loamy,1.059,135.6
Fava Beans,142,North_Coast,Winter,Sandy,4.065,577.2
Cotton,112,Upper_Egypt,Nile,Sandy,0.893,100.0
Rice,617,Delta,Nile,Loamy,3.922,2419.9
Maize,848,NewLands,Nile,Sandy,1.96,1662.1
Cotton,260,NewLands,Summer,Sandy,0.994,258.4
Wheat,58,Upper_Egypt,Winter,Loamy,3.093,179.4
Maize,482,Upper_Egypt,Nile,Clay,2.99,1441.2
Potato,159,Delta,Nile,Clay,7.752,1232.6
Wheat,462,Delta,Winter,Loamy,2.864,1323.2
Fava Beans,109,Upper_Egypt,Winter,Calcareous,3.846,419.2
Potato,232,Delta,Nile,Sandy,12.218,2834.6
Rice,425,Delta,Summer,Loamy,4.074,1731.4
Wheat,42,Delta,Winter,Sandy,2.531,106.3
Wheat,471,Sinai,Winter,Loamy,3.02,1422.4
Sugarcane,986,Upper_Egypt,Summer,Loamy,61.66886000000001,60805.5
Tomato,73,Sinai,Nile,Calcareous,14.078,1027.7
Cotton,47,Upper_Egypt,Summer,Sandy,1.005,47.2
Tomato,141,Delta,Nile,Calcareous,9.051,1276.2
Potato,197,Delta,Winter,Loamy,10.517,2071.8
Sugarcane,300,Upper_Egypt,Nile,Sandy,43.587,13076.1
Sugarcane,312,NewLands,Summer,Loamy,49.639,15487.4
Wheat,53,Upper_Egypt,Nile,Clay,2.208,117.0
Potato,211,North_Coast,Winter,Sandy,11.462,2418.5
Potato,180,NewLands,Winter,Clay,12.2,2196.0
Fava Beans,84,North_Coast,Winter,Clay,6.304,529.5
Fava Beans,37,Delta,Winter,Calcareous,4.363,161.4
Tomato,137,Sinai,Winter,Calcareous,6.722,920.9
Cotton,151,Upper_Egypt,Summer,Calcareous,0.997,150.5
Cotton,203,Delta,Summer,Clay,1.094,222.1
Maize,805,Delta,Summer,Clay,2.571,2069.7
Sugarcane,313,Upper_Egypt,Summer,Loamy,58.078,18178.4
Fava Beans,199,North_Coast,Winter,Calcareous,4.451,885.7
Fava Beans,119,North_Coast,Winter,Clay,4.647,553.0
Wheat,318,Upper_Egypt,Winter,Clay,2.795,888.8
Fava Beans,9,Sinai,Winter,Sandy,4.525,40.7
Potato,244,North_Coast,Winter,Sandy,12.669,3091.2
Wheat,209,Delta,Winter,Sandy,1.58,330.2
Maize,34,North_Coast,Summer,Loamy,1.902,64.7
Wheat,109,Delta,Winter,Clay,2.557,278.7
Cotton,108,Upper_Egypt,Summer,Clay,1.266,136.7
Cotton,273,Upper_Egypt,Summer,Loamy,1.04,283.9
Sugarcane,736,Upper_Egypt,Nile,Clay,53.429,39323.7
Sugarcane,480,NewLands,Nile,Clay,35.505,17042.4
Cotton,64,Delta,Summer,Sandy,1.161,74.3
Sugarcane,179,Upper_Egypt,Summer,Clay,51.375,9196.1
Sugarcane,519,Upper_Egypt,Nile,Sandy,34.945,18136.5
Maize,163,North_Coast,Summer,Clay,2.993,487.9
Wheat,288,Sinai,Winter,Loamy,2.502,720.6
Sugarcane,747,Upper_Egypt,Nile,Clay,57.275,42784.4
Tomato,40,Delta,Nile,Clay,19.378,775.1
Cotton,114,Delta,Summer,Loamy,1.209,137.8
Sugarcane,632,Upper_Egypt,Nile,Clay,49.28,31145.0
Fava Beans,88,Upper_Egypt,Winter,Calcareous,5.174,455.3
Rice,553,North_Coast,Summer,Clay,3.522,1947.7
Tomato,114,Sinai,Summer,Loamy,9.921,1131.0
Cotton,100,Delta,Summer,Clay,0.877,87.7
Fava Beans,86,Upper_Egypt,Nile,Calcareous,3.158,271.6
Tomato,112,Upper_Egypt,Nile,Sandy,15.738,1762.7
Potato,244,NewLands,Winter,Loamy,11.36,2771.8
Sugarcane,168,Upper_Egypt,Nile,Clay,50.042,8407.1
Tomato,82,Sinai,Nile,Loamy,17.727,1453.6
Cotton,21,Upper_Egypt,Summer,Loamy,1.119,23.5
Maize,839,North_Coast,Summer,Clay,1.824,1530.3
Rice,386,Delta,Summer,Loamy,4.318,1666.7
Cotton,236,Upper_Egypt,Summer,Clay,1.112,262.4
Wheat,278,North_Coast,Winter,Sandy,2.032,564.9
Sugarcane,592,Upper_Egypt,Summer,Clay,51.999,30783.4
Fava Beans,120,Sinai,Winter,Calcareous,3.534,424.1
Tomato,193,Delta,Nile,Loamy,15.652,3020.8
Tomato,42,North_Coast,Summer,Loamy,15.073,633.1
Fava Beans,191,North_Coast,Winter,Loamy,5.763,1100.7
Fava Beans,103,Delta,Winter,Clay,6.27,645.8
Rice,607,North_Coast,Summer,Clay,3.686,2237.4
Maize,460,NewLands,Summer,Loamy,2.948,1356.1
Potato,176,Sinai,Winter,Clay,8.401,1478.6
Potato,158,Delta,Winter,Loamy,13.164,2079.9
Wheat,422,Sinai,Winter,Clay,2.199,928.0
Wheat,128,NewLands,Winter,Sandy,1.926,246.5
Cotton,43,Upper_Egypt,Summer,Clay,1.201,51.6
Potato,166,North_Coast,Winter,Clay,8.554,1420.0
Fava Beans,179,Sinai,Winter,Loamy,5.31,950.5
Tomato,150,Upper_Egypt,Nile,Sandy,14.126,2118.9
Cotton,270,Delta,Summer,Loamy,1.01,272.7
Sugarcane,96,Upper_Egypt,Nile,Sandy,40.615,3899.0
Wheat,183,Upper_Egypt,Nile,Sandy,1.515,277.2
Maize,343,NewLands,Summer,Loamy,2.455,842.1
Cotton,249,Delta,Summer,Clay,1.12,278.9
Fava Beans,71,North_Coast,Winter,Loamy,4.824,342.5
Sugarcane,314,Upper_Egypt,Summer,Clay,55.372,17386.8
Maize,529,Delta,Summer,Loamy,3.292,1741.5
Potato,71,North_Coast,Summer,Loamy,10.55,749.1
Tomato,14,North_Coast,Summer,Sandy,10.029,140.4
Tomato,156,Upper_Egypt,Nile,Sandy,9.231,1440.0
Fava Beans,126,Sinai,Winter,Sandy,4.448,560.4
Fava Beans,177,Delta,Nile,Clay,4.307,762.3
Fava Beans,161,Upper_Egypt,Winter,Loamy,4.511,726.3
Potato,174,Delta,Winter,Sandy,13.388,2329.5
Rice,513,NewLands,Summer,Loamy,2.812,1442.6
Tomato,59,Delta,Winter,Sandy,12.346,728.4
Cotton,104,Upper_Egypt,Summer,Loamy,1.5572700000000002,162.0
Tomato,32,Delta,Winter,Loamy,7.614,243.6
Maize,317,Upper_Egypt,Summer,Sandy,1.899,602.0
Tomato,8,Upper_Egypt,Summer,Sandy,13.075,104.6
Fava Beans,146,Sinai,Winter,Loamy,5.021,733.1
Fava Beans,73,Upper_Egypt,Winter,Sandy,3.868,282.4
Maize,165,Upper_Egypt,Summer,Clay,3.967,654.6
Sugarcane,329,Upper_Egypt,Summer,Clay,45.992,15131.4
Sugarcane,539,Upper_Egypt,Nile,Clay,55.822,30088.1
Fava Beans,149,Upper_Egypt,Winter,Sandy,5.301,789.8
Tomato,49,Sinai,Nile,Loamy,21.80057,1068.2
Wheat,317,Sinai,Winter,Loamy,2.687,851.8
Tomato,196,North_Coast,Summer,Loamy,6.5,1274.0
Cotton,55,Delta,Summer,Clay,1.222,67.2
Rice,233,NewLands,Nile,Clay,3.242,755.4
Sugarcane,218,Upper_Egypt,Nile,Clay,48.947,10670.4
Maize,685,Upper_Egypt,Nile,Sandy,2.531,1733.7
Rice,790,Delta,Summer,Clay,3.638,2874.0
Tomato,25,Upper_Egypt,Nile,Loamy,7.67,191.8
Maize,293,Upper_Egypt,Summer,Sandy,1.891,554.1
Maize,546,Upper_Egypt,Summer,Sandy,2.016,1100.7
Wheat,3,North_Coast,Winter,Clay,2.374,7.1
Tomato,31,Delta,Nile,Sandy,18.267,566.3
Fava Beans,41,Sinai,Nile,Clay,5.191,212.8
Wheat,402,Delta,Winter,Clay,2.045,822.1
Maize,235,NewLands,Summer,Sandy,1.71,401.8
Rice,694,Delta,Summer,Loamy,4.119,2858.6
Rice,219,Delta,Summer,Loamy,4.321,946.3
Wheat,314,Upper_Egypt,Winter,Clay,2.458,771.8
Rice,567,Delta,Summer,Clay,3.893,2207.3
Sugarcane,490,Upper_Egypt,Nile,Loamy,48.906,23963.9
Tomato,122,North_Coast,Nile,Calcareous,12.259,1495.6
Tomato,70,Delta,Winter,Calcareous,16.151,1130.6
Rice,404,Delta,Summer,Clay,4.149,1676.2
Wheat,128,Delta,Winter,Clay,2.216,283.6
Potato,91,Sinai,Summer,Sandy,12.125,1103.4
Sugarcane,519,NewLands,Nile,Clay,45.573,23652.4
Rice,422,North_Coast,Summer,Clay,3.792,1600.2
Tomato,169,Sinai,Nile,Sandy,14.094,2381.9
Potato,31,Delta,Winter,Sandy,12.509,387.8
Wheat,433,Sinai,Winter,Sandy,1.116,483.2
Potato,76,Delta,Winter,Loamy,13.142,998.8
Tomato,131,Upper_Egypt,Nile,Clay,8.697,1139.3
Sugarcane,579,NewLands,Summer,Clay,40.978,23726.3
Cotton,70,Upper_Egypt,Summer,Clay,1.017,71.2
Rice,379,North_Coast,Summer,Loamy,3.573,1354.2
Maize,898,NewLands,Summer,Sandy,3.132,2812.5
Cotton,150,Delta,Summer,Clay,1.413,212.0
Tomato,38,Sinai,Winter,Calcareous,9.669,367.4
Tomato,68,Sinai,Nile,Loamy,9.967,677.8
Wheat,490,Sinai,Winter,Clay,2.729,1337.2
Potato,198,Sinai,Winter,Sandy,11.078,2193.4
Fava Beans,87,Upper_Egypt,Winter,Clay,5.685,494.6
Sugarcane,861,Upper_Egypt,Summer,Clay,60.442,52040.6
Sugarcane,684,Upper_Egypt,Nile,Loamy,46.062,31506.4
Maize,110,Upper_Egypt,Summer,Clay,2.631,289.4
Maize,527,NewLands,Summer,Clay,1.97,1038.2
Tomato,184,Delta,Winter,Sandy,16.992,3126.5
Tomato,7,Upper_Egypt,Nile,Loamy,12.555,87.9
Rice,23,NewLands,Summer,Loamy,3.313,76.2
Tomato,98,Sinai,Summer,Calcareous,5.1417,503.9
Sugarcane,996,Upper_Egypt,Summer,Clay,45.673,45490.3
Sugarcane,954,NewLands,Nile,Clay,43.444,41445.6
Wheat,402,North_Coast,Winter,Sandy,2.121,852.6
Wheat,47,North_Coast,Winter,Loamy,1.668,78.4
Rice,222,NewLands,Summer,Loamy,2.365,525.0
Cotton,209,NewLands,Summer,Sandy,1.092,228.2
Potato,13,Delta,Winter,Loamy,12.144,157.9
Wheat,58,NewLands,Winter,Loamy,1.613,93.6
Potato,29,NewLands,Winter,Sandy,9.123,264.6
Rice,758,Delta,Summer,Loamy,4.581,3472.4
Wheat,76,North_Coast,Winter,Sandy,2.115,160.7
Wheat,409,North_Coast,Winter,Calcareous,2.092,855.6
Fava Beans,85,Upper_Egypt,Winter,Sandy,4.834,410.9
Tomato,78,Sinai,Winter,Clay,17.73,1382.9
Fava Beans,92,Upper_Egypt,Winter,Clay,4.083,375.6
Potato,163,Delta,Winter,Sandy,12.371,2016.5
Potato,52,North_Coast,Summer,Sandy,13.895,722.5
Sugarcane,485,Upper_Egypt,Summer,Loamy,58.566,28404.5
Rice,180,Delta,Summer,Loamy,3.838,690.8
Sugarcane,591,Upper_Egypt,Nile,Sandy,46.907,27722.0
Tomato,9,Upper_Egypt,Nile,Clay,7.254,65.3
Cotton,141,Delta,Summer,Sandy,0.948,133.7
Cotton,137,NewLands,Summer,Calcareous,0.903,123.7
Rice,143,Delta,Nile,Loamy,3.427,490.1
Fava Beans,116,Delta,Winter,Clay,7.905,917.0
Cotton,98,NewLands,Summer,Loamy,1.23,120.5
Rice,435,Delta,Summer,Loamy,3.853,1676.1
Sugarcane,16,Upper_Egypt,Summer,Loamy,56.928,910.8
Potato,59,North_Coast,Winter,Sandy,14.013,826.8
Cotton,25,NewLands,Summer,Sandy,0.837,20.9
Maize,709,North_Coast,Summer,Calcareous,2.055,1457.0
Tomato,37,Sinai,Summer,Clay,14.537,537.9
Maize,600,Delta,Summer,Loamy,3.325,1995.0
Sugarcane,451,NewLands,Nile,Loamy,44.983,20287.3
Wheat,36,North_Coast,Winter,Sandy,2.205,79.4
Rice,752,NewLands,Summer,Loamy,2.944,2213.9
Fava Beans,151,Delta,Nile,Clay,3.86,582.9
Rice,543,North_Coast,Summer,Loamy,2.523,1370.0
Wheat,375,NewLands,Winter,Clay,1.422,533.2
Wheat,261,Sinai,Winter,Calcareous,2.018,526.7
Wheat,194,NewLands,Winter,Sandy,1.491,289.3
Cotton,126,Delta,Summer,Clay,1.5572700000000002,196.2
Fava Beans,146,Upper_Egypt,Winter,Sandy,3.188,465.4
Rice,172,Delta,Summer,Clay,3.416,587.6
Wheat,207,Upper_Egypt,Winter,Sandy,1.148,237.6
Wheat,476,Delta,Winter,Clay,3.1691,1508.5
Sugarcane,562,Upper_Egypt,Nile,Clay,48.596,27311.0
Wheat,181,Sinai,Nile,Calcareous,1.05,190.0
Wheat,250,NewLands,Winter,Loamy,3.015,753.8
Tomato,136,Upper_Egypt,Nile,Calcareous,10.441,1420.0
Rice,269,North_Coast,Summer,Clay,4.836,1300.9
Maize,234,NewLands,Nile,Loamy,2.209,516.9
Tomato,124,North_Coast,Nile,Sandy,9.302,1153.4
Rice,760,NewLands,Summer,Clay,3.67,2789.2
Potato,69,NewLands,Summer,Loamy,9.648,665.7
Wheat,176,North_Coast,Winter,Sandy,1.571,276.5
Wheat,147,North_Coast,Winter,Sandy,1.889,277.7
Maize,540,Delta,Summer,Sandy,2.479,1338.7
Sugarcane,6,Upper_Egypt,Summer,Clay,46.819,280.9
Maize,868,North_Coast,Summer,Loamy,2.351,2040.7
Tomato,43,North_Coast,Summer,Loamy,11.235,483.1
Potato,56,Sinai,Nile,Sandy,12.976,726.7
Wheat,246,North_Coast,Winter,Clay,3.103,763.3
Potato,144,North_Coast,Winter,Clay,11.708,1686.0
Tomato,182,North_Coast,Nile,Sandy,11.505,2093.9
Wheat,276,North_Coast,Winter,Loamy,3.208,885.4
Rice,389,Delta,Nile,Clay,3.87,1505.4
Rice,733,Delta,Summer,Clay,3.611,2646.9
Fava Beans,158,Upper_Egypt,Winter,Sandy,2.67,421.9
Maize,74,Delta,Summer,Sandy,1.745,129.1
Potato,273,North_Coast,Winter,Sandy,13.059,3565.1
Fava Beans,52,North_Coast,Winter,Sandy,4.326,225.0
Fava Beans,113,North_Coast,Winter,Loamy,6.423,725.8
Fava Beans,101,Delta,Nile,Clay,5.656,571.3
Tomato,169,North_Coast,Nile,Sandy,17.29,2922.0
Fava Beans,23,North_Coast,Winter,Calcareous,4.39,101.0
Cotton,117,Delta,Nile,Clay,1.328,155.4
Sugarcane,730,Upper_Egypt,Summer,Clay,53.001,38690.7
Tomato,117,North_Coast,Summer,Calcareous,9.059,1059.9
Fava Beans,50,Delta,Winter,Sandy,3.986,199.3
Wheat,426,Delta,Winter,Clay,2.689,1145.5
Sugarcane,704,Upper_Egypt,Summer,Loamy,45.618,32115.1
Rice,106,NewLands,Summer,Loamy,2.756,292.1
Potato,293,Sinai,Winter,Sandy,8.16,2390.9
Maize,521,Delta,Nile,Loamy,3.265,1701.1
Tomato,59,North_Coast,Winter,Sandy,12.931,762.9
Tomato,190,North_Coast,Nile,Calcareous,17.728,3368.3
Maize,55,Delta,Summer,Clay,2.604,143.2
Wheat,335,Sinai,Winter,Clay,2.605,872.7
Maize,265,Delta,Summer,Clay,2.064,547.0
Wheat,457,Upper_Egypt,Winter,Clay,2.201,1005.9
Rice,321,Delta,Summer,Clay,5.120720000000001,1643.8
Rice,330,North_Coast,Summer,Clay,4.848,1599.8
Sugarcane,51,Upper_Egypt,Nile,Loamy,55.944,2853.1
Tomato,47,Sinai,Nile,Clay,6.107,287.0
Maize,618,Delta,Summer,Clay,4.25436,2629.2
Fava Beans,129,Upper_Egypt,Winter,Sandy,4.4,567.6
Fava Beans,167,Sinai,Nile,Loamy,4.589,766.4
Cotton,186,NewLands,Summer,Loamy,1.129,210.0
Fava Beans,71,Delta,Winter,Clay,5.765,409.3
Rice,625,North_Coast,Summer,Clay,5.101,3188.1
Tomato,132,Upper_Egypt,Nile,Clay,12.81,1690.9
Wheat,259,North_Coast,Winter,Calcareous,1.748,452.7
Sugarcane,722,Upper_Egypt,Nile,Clay,42.267,30516.8
Rice,642,Delta,Summer,Clay,3.003,1927.9
Tomato,87,Delta,Nile,Loamy,15.395,1339.4
Sugarcane,670,Upper_Egypt,Summer,Clay,59.923,40148.4
Sugarcane,562,Upper_Egypt,Nile,Loamy,56.004,31474.2
Maize,950,Upper_Egypt,Summer,Sandy,2.052,1949.4
Fava Beans,194,Upper_Egypt,Winter,Clay,6.41,1243.5
Wheat,383,Upper_Egypt,Winter,Loamy,2.121,812.3
Maize,783,Upper_Egypt,Summer,Sandy,2.697,2111.8
Cotton,108,Upper_Egypt,Summer,Sandy,1.113,120.2
Cotton,19,Upper_Egypt,Summer,Loamy,1.5572700000000002,29.6
Sugarcane,118,Upper_Egypt,Summer,Clay,55.44,6541.9
Potato,125,Sinai,Nile,Clay,10.974,1371.8
Fava Beans,131,North_Coast,Winter,Sandy,1.729,226.5
Tomato,149,North_Coast,Nile,Sandy,13.214,1968.9
Potato,261,Delta,Winter,Loamy,11.448,2987.9
Fava Beans,41,Sinai,Winter,Loamy,5.582,228.9
Sugarcane,492,Upper_Egypt,Summer,Clay,55.215,27165.8
Cotton,34,NewLands,Summer,Loamy,1.247,42.4
Wheat,122,Delta,Winter,Calcareous,2.002,244.2
Sugarcane,717,Upper_Egypt,Summer,Clay,53.079,38057.6
Potato,283,Sinai,Winter,Sandy,13.951,3948.1
Cotton,42,Upper_Egypt,Summer,Sandy,1.149,48.3
Potato,130,Delta,Winter,Loamy,15.01,1951.3
Cotton,55,Delta,Summer,Clay,1.04,57.2
Tomato,115,Delta,Winter,Clay,17.76,2042.4
Potato,224,North_Coast,Winter,Loamy,11.664,2612.7
Tomato,138,Delta,Nile,Loamy,20.445,2821.4
Maize,525,NewLands,Summer,Loamy,2.72,1428.0
Potato,114,North_Coast,Nile,Sandy,10.969,1250.5
Maize,438,NewLands,Nile,Clay,3.09,1353.4
Tomato,130,Delta,Winter,Sandy,14.806,1924.8
Rice,444,Delta,Summer,Clay,3.839,1704.5
Rice,755,Delta,Summer,Loamy,3.035,2291.4
Rice,110,Delta,Nile,Clay,4.363,479.9
Cotton,102,Upper_Egypt,Summer,Sandy,1.321,134.7
Fava Beans,100,Delta,Winter,Loamy,5.731,573.1
Fava Beans,18,Upper_Egypt,Winter,Sandy,4.584,82.5
Sugarcane,426,Upper_Egypt,Summer,Sandy,40.979,17457.1
Maize,284,NewLands,Summer,Sandy,3.092,878.1
Sugarcane,807,NewLands,Summer,Sandy,37.832,30530.4
Tomato,179,Sinai,Winter,Loamy,14.897,2666.6
Wheat,86,Delta,Winter,Sandy,1.528,131.4
Cotton,97,Upper_Egypt,Nile,Loamy,1.064,103.2
Wheat,319,Sinai,Winter,Clay,2.216,706.9
Maize,547,North_Coast,Summer,Sandy,2.284,1249.3
Potato,237,North_Coast,Winter,Sandy,13.396,3174.9
Maize,855,Upper_Egypt,Summer,Loamy,3.212,2746.3
Maize,93,Upper_Egypt,Summer,Sandy,2.359,219.4
Potato,220,Delta,Winter,Loamy,12.911,2840.4
Rice,517,Delta,Summer,Clay,5.026,2598.4
Wheat,203,Sinai,Winter,Loamy,2.185,443.6
Maize,766,NewLands,Summer,Clay,3.358,2572.2
Fava Beans,135,Delta,Winter,Sandy,4.527,611.1
Rice,571,Delta,Summer,Loamy,3.859,2203.5
Wheat,10,Delta,Winter,Sandy,2.289,22.9
Sugarcane,197,NewLands,Nile,Clay,41.683,8211.6
Sugarcane,549,NewLands,Summer,Sandy,40.23,22086.3
Sugarcane,189,Upper_Egypt,Summer,Clay,52.513,9925.0
Rice,73,NewLands,Summer,Loamy,2.599,189.7
Wheat,302,North_Coast,Winter,Clay,1.87,564.7
Tomato,36,Delta,Nile,Loamy,17.957,646.5
Sugarcane,616,Upper_Egypt,Summer,Clay,61.66886000000001,37988.0
Rice,530,Delta,Summer,Clay,3.917,2076.0
Rice,96,North_Coast,Summer,Loamy,3.575,343.2
Cotton,167,NewLands,Summer,Clay,1.169,195.2
Wheat,405,Delta,Winter,Clay,2.294,929.1
Tomato,153,Sinai,Summer,Clay,14.25,2180.2
Maize,539,NewLands,Summer,Sandy,1.903,1025.7
Rice,525,North_Coast,Summer,Clay,4.059,2131.0
Wheat,246,North_Coast,Nile,Clay,2.407,592.1
Fava Beans,21,Delta,Winter,Clay,3.746,78.7
Fava Beans,118,North_Coast,Winter,Sandy,4.661,550.0
Sugarcane,349,Upper_Egypt,Summer,Clay,46.873,16358.7
Cotton,166,Delta,Summer,Clay,1.199,199.0
Maize,353,Delta,Summer,Loamy,2.355,831.3
Sugarcane,584,Upper_Egypt,Summer,Loamy,59.088,34507.4
Wheat,190,Upper_Egypt,Winter,Calcareous,2.168,411.9
Maize,700,Delta,Summer,Calcareous,1.772,1240.4
Maize,747,North_Coast,Summer,Clay,2.216,1655.4
Fava Beans,123,North_Coast,Winter,Sandy,3.769,463.6
Cotton,158,NewLands,Summer,Sandy,1.098,173.5
Rice,222,NewLands,Summer,Loamy,3.378,749.9
Tomato,150,Sinai,Winter,Sandy,18.766,2814.9
Cotton,227,Upper_Egypt,Summer,Sandy,1.034,234.7
Maize,891,Upper_Egypt,Summer,Clay,3.109,2770.1
Cotton,76,Upper_Egypt,Summer,Sandy,1.152,87.6
Sugarcane,29,Upper_Egypt,Nile,Clay,57.616,1670.9
Wheat,63,Delta,Winter,Loamy,2.965,186.8
Rice,221,Delta,Nile,Clay,5.120720000000001,1131.7
Tomato,160,Sinai,Summer,Calcareous,11.401,1824.2
Tomato,151,Delta,Nile,Clay,14.213,2146.2
Sugarcane,178,Upper_Egypt,Nile,Sandy,43.522,7746.9
Tomato,18,Sinai,Nile,Loamy,13.082,235.5
Tomato,147,Upper_Egypt,Nile,Sandy,8.863,1302.9
Rice,415,Delta,Summer,Clay,3.817,1584.1
Maize,779,Delta,Summer,Clay,2.905,2263.0
Tomato,119,Delta,Winter,Loamy,16.042,1909.0
Cotton,1,Delta,Summer,Sandy,1.037,1.0
Wheat,414,North_Coast,Nile,Sandy,2.04,844.6
Maize,449,Delta,Summer,Clay,4.039,1813.5
Rice,788,Delta,Summer,Clay,4.575,3605.1
Fava Beans,33,Sinai,Winter,Clay,5.212,172.0
Sugarcane,288,NewLands,Nile,Loamy,50.847,14643.9
Wheat,131,Upper_Egypt,Winter,Loamy,2.606,341.4
Tomato,35,North_Coast,Nile,Loamy,15.48,541.8
Rice,61,Delta,Summer,Clay,4.212,256.9
Potato,221,Delta,Nile,Loamy,13.445,2971.3
Rice,213,NewLands,Nile,Loamy,1.7865000000000002,380.5
Cotton,189,Upper_Egypt,Summer,Clay,1.504,284.3
Potato,203,Delta,Nile,Loamy,10.975,2227.9
Potato,62,Delta,Winter,Sandy,14.189,879.7
Cotton,179,Delta,Nile,Sandy,0.893,159.8
Maize,412,Upper_Egypt,Summer,Sandy,2.782,1146.2
Rice,218,Delta,Summer,Loamy,4.809,1048.4
Cotton,147,Upper_Egypt,Summer,Sandy,0.812,119.4
Wheat,123,NewLands,Winter,Loamy,2.65,326.0
Cotton,273,Upper_Egypt,Summer,Clay,0.939,256.3
Maize,86,Delta,Summer,Loamy,3.815,328.1
Wheat,14,Upper_Egypt,Nile,Sandy,1.377,19.3
Maize,929,NewLands,Summer,Sandy,2.983,2771.2
Rice,519,NewLands,Summer,Clay,4.324,2244.2
Fava Beans,75,Sinai,Winter,Clay,2.883,216.2
Fava Beans,172,North_Coast,Winter,Clay,4.762,819.1
Rice,748,Delta,Summer,Loamy,5.120720000000001,3830.3
Sugarcane,319,Upper_Egypt,Nile,Loamy,55.832,17810.4
Fava Beans,71,Upper_Egypt,Winter,Loamy,5.062,359.4
Potato,283,NewLands,Winter,Calcareous,10.248,2900.2
Fava Beans,96,Delta,Winter,Clay,5.5,528.0
Potato,63,Delta,Winter,Sandy,11.231,707.6
Wheat,237,Sinai,Winter,Clay,2.178,516.2
Cotton,228,NewLands,Summer,Sandy,1.175,267.9
Sugarcane,10,NewLands,Nile,Clay,41.899,419.0
Fava Beans,42,Upper_Egypt,Winter,Clay,4.171,175.2
Tomato,68,Sinai,Nile,Sandy,16.039,1090.7
Wheat,189,Delta,Winter,Clay,1.856,350.8
Cotton,296,Delta,Summer,Loamy,1.475,436.6
Potato,89,Delta,Winter,Loamy,8.414,748.8
Maize,775,Delta,Summer,Clay,1.973,1529.1
Potato,251,NewLands,Winter,Sandy,12.014,3015.5
Maize,839,Delta,Summer,Clay,3.363,2821.6
Maize,594,Upper_Egypt,Nile,Clay,0.978,580.9
Tomato,191,Sinai,Winter,Loamy,17.4,3323.4
Sugarcane,107,NewLands,Summer,Clay,44.781,4791.6
Rice,194,Delta,Summer,Clay,4.853,941.5
Tomato,42,Upper_Egypt,Winter,Clay,11.839,497.2
Potato,283,North_Coast,Nile,Sandy,14.944,4229.2
Maize,502,Delta,Summer,Sandy,2.809,1410.1
Tomato,77,Sinai,Nile,Clay,15.668,1206.4
Rice,716,Delta,Summer,Clay,5.052,3617.2
Tomato,49,Upper_Egypt,Nile,Calcareous,11.913,583.7
Sugarcane,53,Upper_Egypt,Nile,Sandy,42.158,2234.4
Cotton,23,Delta,Summer,Sandy,1.113,25.6
Rice,242,Delta,Summer,Loamy,4.695,1136.2
Maize,18,Upper_Egypt,Summer,Sandy,2.427,43.7
Fava Beans,49,North_Coast,Nile,Sandy,4.694,230.0
Tomato,66,Sinai,Winter,Sandy,13.83,912.8
Rice,631,NewLands,Summer,Loamy,3.727,2351.7
Wheat,43,North_Coast,Winter,Loamy,2.529,108.7
Cotton,295,Delta,Summer,Clay,1.266,373.5
Rice,10,Delta,Summer,Clay,4.536,45.4
Maize,670,Delta,Summer,Clay,3.105,2080.4
Fava Beans,182,Delta,Nile,Clay,2.929,533.1
Fava Beans,44,North_Coast,Winter,Loamy,3.393,149.3
Potato,8,NewLands,Nile,Loamy,9.318,74.5
Wheat,222,North_Coast,Winter,Sandy,2.701,599.6
